run_1,run_2,run_3,run_4,run_5,run_6
0.0014446627647877663,0.0004641887578393587,0.00022630435044199905,8.904476382953407e-05,7.919640165334183e-05,6.772714607732193e-05
0.0013841613785610034,0.0004442696810039992,0.00021828346970406446,8.439518942320643e-05,7.473062518224012e-05,6.218250218657623e-05
0.0013212811520269278,0.0004276299927564538,0.00021111233163988678,8.0706203266909e-05,7.12595513708166e-05,5.792883614560181e-05
0.0012544299697615053,0.000408427020840824,0.00020496853227267226,7.704635049588785e-05,6.809741258500951e-05,5.3551643571507544e-05
0.001199199310321099,0.0003921756092006772,0.0001989728510177748,7.297402591259826e-05,6.568578464793973e-05,4.968144555676205e-05
0.001139131315968438,0.0003743390117344747,0.0001917258635608764,6.97148614502916e-05,6.241431188108669e-05,4.626727601766301e-05
0.0010896145636966252,0.0003618370616050391,0.0001857484289645102,6.638238296583334e-05,5.888841598398583e-05,4.365030803425672e-05
0.0010415823102643913,0.00034670059401772853,0.00017994577237087387,6.362712556137395e-05,5.6255256243854426e-05,4.100088371769217e-05
0.0009855541200011445,0.00033184529841619675,0.00017512708567785223,6.09257724196246e-05,5.460230551596562e-05,3.863639305699289e-05
0.0009421308066461174,0.00031873202148617114,0.00016900990338715116,5.822764700692347e-05,5.1871760480619644e-05,3.654928921545328e-05
0.0008937195576015429,0.0003060292103087283,0.00016435492802546013,5.6106893094121824e-05,5.001956811641374e-05,3.4552138669282576e-05
0.0008516518677169195,0.00029348229488150086,0.00015873629386942788,5.366277472911718e-05,4.798274399825249e-05,3.2848885382933555e-05
0.0008089145393426384,0.0002804716147866277,0.00015373321835525057,5.2066127931884845e-05,4.590982541779618e-05,3.13354636948269e-05
0.0007718762941850919,0.0002702419914994081,0.00014890344448585817,4.976823047324938e-05,4.4110299170802324e-05,2.988603689516837e-05
0.0007380903746609476,0.0002581928949875272,0.0001449830479408068,4.795759155396718e-05,4.2718580336125245e-05,2.8538341858387684e-05
0.0006988239575616153,0.00024775591809283326,0.0001403386949961774,4.6586804386576605e-05,4.100924731070591e-05,2.735855220131526e-05
0.0006657447901646769,0.00023608033533048363,0.00013623110399666157,4.474145564679268e-05,3.9716674763447615e-05,2.6109353275988866e-05
0.0006322016165503262,0.00022760916602064678,0.0001319964417046675,4.286103300299988e-05,3.766951405008858e-05,2.5274190696763077e-05
0.0006053144368872216,0.00021711837626370208,0.000128737845638967,4.1885034440105495e-05,3.6774663971871723e-05,2.4106833929978196e-05
0.0005764221485842728,0.00020794363917055547,0.00012453664938461283,4.061859801954259e-05,3.564327565350855e-05,2.311913181638224e-05
0.0005479219416733677,0.00019947991454839122,0.00012162653963833909,3.890808471052788e-05,3.4663041430974784e-05,2.2190005641405602e-05
0.0005242565570039336,0.00019063542300906447,0.0001177628332660495,3.7942404748365856e-05,3.314842463676406e-05,2.131108952702306e-05
0.0004992819110254857,0.00018324806140389386,0.00011465547657821882,3.690112352769048e-05,3.233948204565836e-05,2.1458926026707935e-05
0.0004810699641036855,0.00017535540101855363,0.00011171881481812697,3.555489957228222e-05,3.0937921576329875e-05,2.012340698178573e-05
0.0004580303259801951,0.00016885139220076698,0.00010845883048768732,3.4874535855079024e-05,3.002343247084174e-05,1.938848445883015e-05
0.0004405644615248138,0.00016296896074507924,0.00010696236774891091,3.3825339038937145e-05,2.872146021315928e-05,1.878761865878343e-05
0.00041865970069169227,0.00015521465978933467,0.00010405171356858562,3.285715359175089e-05,2.8258454469985075e-05,1.802339728264771e-05
0.0004052214076971512,0.00015011038475459218,0.00010090877317865802,3.2123902126254846e-05,2.6961231262909926e-05,1.7364833191335914e-05
0.0003860565800795116,0.00014406080359654608,9.849200041797242e-05,3.119877717926259e-05,2.6581855421652056e-05,1.7104297347197477e-05
0.0003729326988922524,0.0001389273665537519,9.681721685636088e-05,3.030068388803812e-05,2.5754407146420766e-05,1.632121695951926e-05
0.0003576093839918271,0.00013299580512631854,9.396186088594755e-05,2.9719421735167125e-05,2.5120489632427956e-05,1.5880264162818597e-05
0.0003455523019060031,0.00012750386731041988,9.18103775674812e-05,2.9051601054824693e-05,2.3932376565471338e-05,1.550206432827606e-05
0.00033149068856665724,0.0001226626094543733,8.953388686309191e-05,2.8153910173665087e-05,2.36802612366886e-05,1.546700684027073e-05
0.00031848427464835317,0.00011869812881418173,8.755590296316745e-05,2.8063584406391625e-05,2.303240821938067e-05,1.4396154316378399e-05
0.000308204365654633,0.00011382148045977223,8.635501983894944e-05,2.6975529451665952e-05,2.2060831604693337e-05,1.4123003667979096e-05
0.0002970296946308029,0.00010943306825380611,8.495422157127995e-05,2.636017686673459e-05,2.1683355855713656e-05,1.3378256828353878e-05
0.000288047877208653,0.00010603702814613607,8.206027686814316e-05,2.6204739306420318e-05,2.1488019860239435e-05,1.3038669102803577e-05
0.00027717640904867483,0.00010145056744063781,8.06534308064652e-05,2.5576396145586556e-05,2.0681834451179308e-05,1.264722973885436e-05
0.00027126147017779586,9.829880008142064e-05,7.837722738213791e-05,2.508016279519753e-05,2.044594198985368e-05,1.2395613151410025e-05
0.0002602040439349607,9.46942861694631e-05,7.657914445062037e-05,2.4332446462887507e-05,1.9437183187273907e-05,1.1947465687881951e-05
0.0002528297068351064,9.172193848307645e-05,7.453067356880276e-05,2.4024634806040967e-05,1.9045347261085262e-05,1.1473306010674237e-05
0.000245227670265277,8.960087861926371e-05,7.309631160931846e-05,2.346934763394048e-05,1.8511159133362344e-05,1.1268457298180039e-05
0.0002378919131790234,8.573291442873657e-05,7.174519204687566e-05,2.3062723391549374e-05,1.8117571971367194e-05,1.0873450418713663e-05
0.0002308853650932231,8.244258625825389e-05,7.036717239722094e-05,2.276885128940344e-05,1.775177099246749e-05,1.0930023747713984e-05
0.00022282928116773524,7.962048315796194e-05,6.867562773520097e-05,2.2369291693679816e-05,1.74188166777993e-05,1.075987830886296e-05
0.00021600238315006796,7.707591087765191e-05,6.743271822881431e-05,2.1996249272865686e-05,1.6896054900322524e-05,1.021627421631677e-05
0.0002115335405543485,7.46911194683957e-05,6.548803238811988e-05,2.169871710096284e-05,1.6719287314042373e-05,9.900454323324384e-06
0.00020475380300892485,7.220218324897164e-05,6.461340696156441e-05,2.161807261164683e-05,1.6508906825519195e-05,9.530961581408181e-06
0.00020245446570742921,7.040440708024558e-05,6.358037861607668e-05,2.1110753212359826e-05,1.6199886931269045e-05,9.519077409568728e-06
0.00019491853049094212,6.813157708451444e-05,6.173719641293615e-05,2.0728080903797136e-05,1.5629101443296386e-05,9.007311302772628e-06
0.00018859046358857612,6.593694932174807e-05,6.0534024007872425e-05,2.048854479623462e-05,1.5402299727273294e-05,9.013666911880497e-06
0.00018419401622993086,6.419706262608659e-05,5.899241858225485e-05,2.0323826022884395e-05,1.527942193446927e-05,9.265534256785542e-06
0.0001793568212445633,6.258264407688706e-05,5.7764130653880826e-05,2.0061593587786413e-05,1.462677295617028e-05,8.578524632543693e-06
0.0001742171953083016,6.082788780430228e-05,5.6985655954888874e-05,1.9536264088788466e-05,1.4620514317237183e-05,8.561263298774561e-06
0.000170787501852182,5.913996965093307e-05,5.564792051647736e-05,1.9388291585821492e-05,1.411562823720059e-05,8.30636556262212e-06
0.00016534902888527218,5.761997090303339e-05,5.4410968576211574e-05,1.9067697048589898e-05,1.383745846336646e-05,7.89732933652367e-06
0.00016088209295123893,5.621912147816605e-05,5.3806864050498874e-05,1.8665454766704903e-05,1.387144529571216e-05,7.887023438651198e-06
0.00015849512630124955,5.4703823976028204e-05,5.230514253819196e-05,1.844344898160693e-05,1.3757192263714507e-05,7.950488922259797e-06
0.00015300904896854969,5.325154915008471e-05,5.126785850914846e-05,1.8131054275727365e-05,1.3525472346102542e-05,7.656769288256658e-06
0.00014965436248756244,5.1310604414373465e-05,5.024685359342035e-05,1.8116476391042846e-05,1.3211653311388116e-05,7.41030059115406e-06
0.0001469250358443915,5.05006736760655e-05,4.9282809053061816e-05,1.811014027218094e-05,1.2936723281703706e-05,7.413933372311679e-06
0.00014308231333386121,5.0019672971381424e-05,4.880757331208341e-05,1.7634621295009544e-05,1.2890834497272957e-05,7.072822897070115e-06
0.00014043387726972974,4.821044692581073e-05,4.755319373957305e-05,1.739855033219484e-05,1.2415207951682743e-05,7.075775222102861e-06
0.000136802950970182,4.7231865127369844e-05,4.6518894326382445e-05,1.7200664865225363e-05,1.2233443357225283e-05,7.0296383109812e-06
0.00013362512209290093,4.5829075848017934e-05,4.5474214842644026e-05,1.700278665166404e-05,1.2093206501312358e-05,6.767728750260589e-06
0.0001296153131387512,4.468243091387871e-05,4.488824824198854e-05,1.6759967478689708e-05,1.190741662987631e-05,6.737372827467707e-06
0.00012651309141290781,4.4276493437701744e-05,4.371281014875632e-05,1.656604804000471e-05,1.1827860144267632e-05,6.8827648045810724e-06
0.00012417268656215376,4.334293111587763e-05,4.295476791720687e-05,1.648539110338931e-05,1.1629503066712858e-05,6.693627440180843e-06
0.00011988461976351355,4.261837461515915e-05,4.261790077593601e-05,1.627575257463065e-05,1.1292485554398552e-05,6.512788959373797e-06
0.00011828111833772498,4.1640127300306934e-05,4.196101394318398e-05,1.6489243369671218e-05,1.1140116516460785e-05,6.587343244793058e-06
0.00011533999016190001,4.0373602576076616e-05,4.0750693075127e-05,1.6068442389890955e-05,1.1091668248576572e-05,6.281808288075215e-06
0.00011270987495904103,3.983669396930505e-05,3.984138460178986e-05,1.5884006034483276e-05,1.0817574206127521e-05,6.4647417880486736e-06
0.000110078888836082,3.88096761961914e-05,3.922414470260505e-05,1.5521985088443298e-05,1.0883839851043722e-05,6.295884062156869e-06
0.00010792455219972517,3.7953634512459685e-05,3.8317961132799446e-05,1.5596580701376973e-05,1.0412361078590399e-05,6.189205380958675e-06
0.00010472020065298396,3.703291007665886e-05,3.8066730719812076e-05,1.526134639623871e-05,1.000245602949126e-05,6.186324293413829e-06
0.00010355680118784432,3.66188336000441e-05,3.7630129607215386e-05,1.4949906682345462e-05,1.0004771618034944e-05,5.86097888658552e-06
0.00010138049188107521,3.597323358150811e-05,3.6569593902648437e-05,1.4967522790454894e-05,1.0062709497263816e-05,5.85967729255737e-06
9.896146411471616e-05,3.574246030506747e-05,3.638566200862435e-05,1.4997993140459284e-05,1.0120463154958426e-05,5.632439374231348e-06
9.639815973119872e-05,3.4720373496534454e-05,3.537900001977182e-05,1.450687642686679e-05,9.683036239963738e-06,5.76273139603104e-06
9.372776428580068e-05,3.4033598427969604e-05,3.477238476252826e-05,1.4840995924511717e-05,9.381219987224255e-06,5.65905851214087e-06
9.231022187491325e-05,3.3181273210182796e-05,3.442424122488977e-05,1.4665502720704391e-05,9.189019764119072e-06,5.719736901851282e-06
9.016792745952887e-05,3.325079524074681e-05,3.362736445651986e-05,1.433816429529212e-05,9.326007570473676e-06,5.389021297116775e-06
8.756076405450224e-05,3.237947299371739e-05,3.382455337081155e-05,1.4019426149494122e-05,9.089100383654331e-06,5.5555415953173254e-06
8.661585889058188e-05,3.1899670386698466e-05,3.244785695326657e-05,1.4131147448901446e-05,9.060116892124667e-06,5.508003541838339e-06
8.537374838656546e-05,3.179011427848369e-05,3.1870204983240625e-05,1.3762690880769298e-05,9.22508357042949e-06,5.281606133792608e-06
8.209354176464075e-05,3.163894763012409e-05,3.189677545754624e-05,1.3833205177569434e-05,8.740965719226544e-06,5.486723408421688e-06
8.082703256946873e-05,3.034883038783523e-05,3.088267165231846e-05,1.3798279295702396e-05,8.790916543764694e-06,5.335443266773859e-06
7.872069079533781e-05,2.9651753578014183e-05,3.0618053101496735e-05,1.355621662313308e-05,8.699460432423117e-06,5.206242864110848e-06
7.746861953541351e-05,2.9888340404720436e-05,3.03423067401856e-05,1.3392961997197737e-05,8.410664941790352e-06,5.2485235083013844e-06
7.574497551314749e-05,2.9062590915262354e-05,2.960270806901207e-05,1.3347341171703937e-05,8.50018508467017e-06,5.450010444630517e-06
7.423161096536085e-05,2.8522989302195322e-05,2.9373530392036658e-05,1.3076229046689623e-05,8.489154511190756e-06,5.035837967467566e-06
7.32243814518144e-05,2.8569787359591534e-05,2.8986855216895822e-05,1.2915658042718048e-05,8.254820942575178e-06,4.9467828018749075e-06
7.175067129394824e-05,2.7878046254526386e-05,2.8144955619556777e-05,1.3095179609021111e-05,8.094796345732511e-06,5.023684671635967e-06
7.059347873177448e-05,2.7854726660043225e-05,2.7963436427064362e-05,1.3038098571515616e-05,7.905369532764322e-06,4.8869798196061644e-06
6.893251209340851e-05,2.6583274834705632e-05,2.7409024827768217e-05,1.2516392897783244e-05,8.079365200929783e-06,4.809108016965454e-06
6.760555370119092e-05,2.656259972008988e-05,2.7315160599950902e-05,1.2641864043322762e-05,7.763066812251715e-06,4.730160648521197e-06
6.597267116180887e-05,2.6279440150145935e-05,2.6923613930659846e-05,1.2459713819353507e-05,7.80206642987703e-06,4.912450427311777e-06
6.459741216681586e-05,2.5839929639163123e-05,2.639889947557485e-05,1.2281020062349973e-05,7.575021273691509e-06,5.0208050328936315e-06
6.432628303199567e-05,2.5372051815552856e-05,2.64532506760077e-05,1.2233997461234973e-05,7.704771129539032e-06,4.71141539710215e-06
6.349380118464513e-05,2.522150206767804e-05,2.583271694780435e-05,1.2202956384514008e-05,7.728937354600509e-06,4.678181618853031e-06
6.175470172053815e-05,2.4754116385932224e-05,2.5199289967148173e-05,1.2225616151865761e-05,7.618812271010194e-06,4.684409152691504e-06
6.130863757864648e-05,2.44957883364241e-05,2.4715889136012056e-05,1.2062591812243851e-05,7.242647021214433e-06,4.535288269850325e-06
5.9770465307615984e-05,2.4106299763445334e-05,2.4587032362621003e-05,1.1926838190199554e-05,7.26374027038196e-06,4.536561891279031e-06
5.886126770243464e-05,2.4329920698386377e-05,2.42280969487634e-05,1.1809454361746022e-05,7.175705520262266e-06,4.560885233429361e-06
5.785908556879067e-05,2.3666050058764537e-05,2.423864830497456e-05,1.1608621015744755e-05,7.229840249681368e-06,4.454680915729144e-06
5.7330579039436755e-05,2.3266239743162626e-05,2.3652798593179456e-05,1.1901269610747522e-05,7.085098343301701e-06,4.4206603381234125e-06
5.593258956199981e-05,2.293151203408974e-05,2.3413870381352526e-05,1.163045329700584e-05,7.1882503986618895e-06,4.338728314364706e-06
5.5288709194999774e-05,2.282126934005646e-05,2.2871310279734938e-05,1.1697784223294796e-05,6.979566967120338e-06,4.4294933863703356e-06
5.490431976795662e-05,2.2689462992666225e-05,2.254463826589506e-05,1.1423617661797128e-05,7.13498691255169e-06,4.400096189377763e-06
5.344245886785644e-05,2.2339126046949975e-05,2.2608454878348666e-05,1.1091748317934512e-05,6.983089530298127e-06,4.208462235713469e-06
5.3008329160540355e-05,2.172163919364593e-05,2.200999373719452e-05,1.112203523939382e-05,6.87605869049646e-06,4.255215662100048e-06
5.247445697323727e-05,2.2105047576565272e-05,2.1702045378032762e-05,1.1329804662584273e-05,7.071079561089489e-06,4.237371981128317e-06
5.123446741086539e-05,2.220049066463541e-05,2.152235616404517e-05,1.1382611774024554e-05,6.715121464577719e-06,4.2416346531361584e-06
5.026073589505366e-05,2.1098446704253405e-05,2.1512051325997102e-05,1.0891401393752505e-05,6.530399411328162e-06,4.263907015206502e-06
5.02731829990146e-05,2.1180155572963953e-05,2.0917475433461656e-05,1.0734031051966172e-05,6.689705533664125e-06,4.1168136929567375e-06
4.953841126426739e-05,2.1113990487344178e-05,2.097831445045948e-05,1.0826968718902208e-05,6.3879796102847945e-06,4.045522881230779e-06
4.9442677776793916e-05,2.0492680246094127e-05,2.0294949874278997e-05,1.0622782201232236e-05,6.465732909899931e-06,4.130259273649643e-06
4.8701346465598114e-05,2.0331818076037738e-05,2.039045214715312e-05,1.0613812196988724e-05,6.413980725874127e-06,4.102111876465251e-06
4.718240566298169e-05,2.0508004194544052e-05,2.0116092366888476e-05,1.054710738639533e-05,6.2380049242593555e-06,4.054625186887459e-06
4.727765549470243e-05,1.965130595335196e-05,1.9584706166847166e-05,1.0474480397293097e-05,6.1511889797213735e-06,3.9761393982790795e-06
4.64350384488569e-05,1.9559708088617156e-05,1.9559416426444323e-05,1.0363897920549128e-05,6.213239687947726e-06,4.009504196380649e-06
4.5971959946106557e-05,1.9422974858097714e-05,1.9170743918257058e-05,1.0373954327488635e-05,6.181980725234685e-06,3.861708759254086e-06
4.506222482203998e-05,1.928904585530433e-05,1.9203751630699147e-05,1.05320349357799e-05,6.307687328429411e-06,3.88732694374979e-06
4.47714593057513e-05,1.9143860652938887e-05,1.904066005611767e-05,1.0185943597771106e-05,6.033770883612095e-06,3.993510859830219e-06
4.48128248084806e-05,1.900052425787353e-05,1.8437767383237927e-05,1.0280867056190643e-05,6.049076925915298e-06,3.749957339411692e-06
4.3796103312138445e-05,1.8849429331815124e-05,1.8726553839055556e-05,1.0232346547367764e-05,5.97214840645618e-06,3.749880389395085e-06
4.2901284953488866e-05,1.850548669007224e-05,1.8016501696763968e-05,9.921192380986686e-06,5.852693993050301e-06,3.9266771697035165e-06
4.257756665523149e-05,1.8398768430821547e-05,1.794262732816177e-05,9.900762728467865e-06,5.964310161259111e-06,4.082091785946905e-06
4.245498589137069e-05,1.8754656067801628e-05,1.795474711174438e-05,1.0051009652189418e-05,5.839385449156201e-06,3.6854097985750673e-06
4.1414376734664535e-05,1.7815449827748507e-05,1.774613815353758e-05,9.655315563036273e-06,5.692637738651353e-06,3.7948254678419535e-06
4.149204860443792e-05,1.7852616862406903e-05,1.7299524098076696e-05,9.596272704118386e-06,6.009344928285775e-06,3.795909583647346e-06
4.1406903559513285e-05,1.781889561754709e-05,1.6974085982920688e-05,9.598659552699426e-06,5.848522454666523e-06,3.6315218090553685e-06
4.069293326143106e-05,1.7504465842107457e-05,1.6934368259096443e-05,9.489153263748149e-06,5.591023244216393e-06,3.7778314447129284e-06
4.001471360658069e-05,1.750309331312993e-05,1.6641474450040753e-05,9.557342726727881e-06,5.4820366206190215e-06,4.312643038570397e-06
3.965629297424077e-05,1.7507596770101824e-05,1.6697475331049406e-05,9.471869752589616e-06,5.593862414202742e-06,3.544536203354398e-06
3.9554228561796626e-05,1.7234416901366546e-05,1.6480410725435374e-05,9.316852724585877e-06,5.49493044432472e-06,3.6925080016508897e-06
3.9149652170748565e-05,1.6797636456709176e-05,1.616660428835004e-05,9.76681372806577e-06,5.3862314841300895e-06,3.516216210759132e-06
3.8290196319071244e-05,1.6848570610382612e-05,1.6206063249656903e-05,9.076768477344626e-06,5.453208791738336e-06,3.5678534310843004e-06
3.794930802361389e-05,1.665227342933832e-05,1.6001426648615073e-05,9.199039242567095e-06,5.305436103254045e-06,3.737152875439564e-06
3.824261308963745e-05,1.6569056471840774e-05,1.5735607331775973e-05,9.007601318835215e-06,5.634522955186501e-06,3.46758003826294e-06
3.756135152828445e-05,1.6570056979902847e-05,1.5586560054115513e-05,9.09572044150059e-06,5.230072040583102e-06,3.3932174326103204e-06
3.7495924749417415e-05,1.60477214547818e-05,1.5356972638502223e-05,9.024033591810042e-06,5.405822855006462e-06,3.362980409337603e-06
3.7254353200228816e-05,1.593020245737602e-05,1.5317798334004046e-05,8.882561766114115e-06,5.207257172439636e-06,3.5341423626058042e-06
3.665048228687422e-05,1.595847430312573e-05,1.4985708009236596e-05,8.974914943649287e-06,5.0906490884722e-06,3.5786901046152752e-06
3.617191075985724e-05,1.58561095544849e-05,1.5136828047871851e-05,8.796494625100369e-06,5.08736799237949e-06,3.5769107543356684e-06
3.657598217840072e-05,1.5766603963520314e-05,1.4773708131572729e-05,8.658376286765523e-06,5.071440609227909e-06,3.4022182751132353e-06
3.532314592068495e-05,1.5717747509152405e-05,1.4806961685694246e-05,9.126520629905834e-06,5.147763553666228e-06,3.2987924599686922e-06
3.532178978140328e-05,1.5664918103817205e-05,1.4525749975291546e-05,8.61401508512598e-06,5.135128830719743e-06,3.218707746789973e-06
3.500603900249174e-05,1.549675007556875e-05,1.4341032713801266e-05,8.590684832266891e-06,5.154035844415458e-06,3.435054799606292e-06
3.465746065122095e-05,1.526440794707525e-05,1.4146308763162425e-05,8.602403491103593e-06,4.887917935204224e-06,3.236408688769361e-06
